exp_id,api_load,solvent_ratio,polymer_pct,surfactant_pct,ph,viscosity,process_temp,mix_time,permeability_score,irritation_risk,stability_days,qc_fail
EXP-00012,1.3488609795052107,0.7025722410525193,6.964665650144739,2.9714718114900274,6.3050524309766445,15.265156157159794,27.16200098077279,30.745893675518257,78.4347012416783,0.8281592571590302,262.781517386183,0
EXP-00013,2.2808738988249684,0.9170635327943232,6.304696947110338,0.5478184040488325,5.489779592455779,7.592160474195678,30.369202904730574,31.862352189474468,78.96358279347064,0.6959314281518011,209.17899981937973,0
EXP-00014,2.5722864688939713,0.9677199662262301,6.811017809870411,1.6778627168774234,7.8669446499519475,19.096220045607485,35.75309113508292,38.18981131098839,77.59237981685013,0.8099723257597701,181.93438594652307,0
EXP-00015,2.8121370251650135,0.7159886561456308,3.129815125999647,2.0246947124761987,4.781541240100358,11.873550642407011,43.068799511007555,16.75429082608663,82.40209854517691,0.833111066035197,202.35729002793437,0
EXP-00016,4.977951388828524,0.8629954288758499,2.289263742224012,2.429961306156578,7.6326818996310415,7.368690803184765,40.07118398153188,6.805921436565337,80.32952469902756,0.8882913071598731,176.93484614682427,1
EXP-00017,3.9840434041473904,0.8417021028999304,1.9223965048397345,2.44040574882919,7.925186475417275,11.78146852737259,33.48741739071171,44.62326556822588,83.3115686371173,0.9117279113212906,189.02710526405141,0
EXP-00018,3.1486782242616975,0.35833778766813673,6.964962999314347,1.1595578029623983,7.396329305371986,23.02329486154047,27.759368888130286,3.354493656919548,57.97572436905328,0.7475361222008816,250.72309090850888,0
EXP-00019,4.945904723641236,0.09904386591935155,7.355378348880444,0.8129988016537075,6.441612447841167,24.407606626987352,22.606190886635595,13.678482293761984,58.99174845199886,0.657179430481023,278.52284462752027,0
EXP-00020,1.155012621354435,0.7274641672539296,2.9373141295767944,2.939289698304285,6.4897503445772635,20.142341473200922,33.960350208766314,23.15187751677021,78.10989136874831,0.7111497243545564,253.35344953280418,1
EXP-00021,0.8850389659034383,0.13691331786558303,6.996331283134651,1.6588024988595584,7.713725795777823,9.924888760460485,19.725494777826725,3.7274308186077416,61.00379864763108,0.7617730946937754,265.3909861805519,1
EXP-00022,3.101444060937851,0.3841987780017082,3.0511420524239776,0.8462407891387254,5.732456921644332,41.31200669724876,19.44536224496711,15.340133934822557,53.30437990977368,0.5850252632878884,266.3772798495209,1
EXP-00023,0.31531583901077853,0.9957359574724789,3.5832705964857574,0.41486134415184117,7.297468832592909,9.456276865141756,35.34058455391395,39.42469173131925,73.005670127515,0.6566154013241977,212.74102966849327,0
EXP-00024,0.27483336599062114,0.5597855251287702,4.5318520689952555,2.4095624867650476,7.098500412340876,14.635361864765953,22.435429834710433,28.89245474382408,74.38522584847759,0.7850157093076635,238.9676727398758,0
EXP-00025,2.6229552193297145,0.5217400365573961,1.7704089723945264,2.5455582848808316,7.434740088209368,8.471041729113942,40.91001111728953,27.10260523570716,76.65904534872881,0.8333867760365692,192.22797995313863,1
EXP-00026,2.384409524093917,0.9478799472195193,2.1395956880201332,1.7093891078433798,5.762818165643134,25.574575453216408,36.08336117413985,2.784920959174683,80.21614285079512,0.6814579714602076,213.07720698058486,0
EXP-00027,4.594122088644976,0.2840400891825686,2.133209103874753,1.1519752582140044,6.610153314245949,18.05111010543574,32.160411717027294,20.370287407551952,70.88748528634248,0.7935688890617165,246.9606631209524,0
EXP-00028,3.1832086470059515,0.9994309254399342,2.080564675257844,1.9791524660570436,4.3690665143313705,21.54637069502202,43.277984840046656,7.244212239106759,81.94578311257304,0.8330510191869437,139.73603020221142,0
EXP-00029,2.6191764683376184,0.9119798088890763,4.124166461481,2.9403198761697844,4.288348364821139,15.661022843200048,21.559147162918478,18.648877156436214,77.61448726657432,0.8676204601941244,222.5402807675317,0
EXP-00030,2.534679833428171,0.3639040091648421,0.8040146436726907,1.734963439514714,4.429878344529002,14.700575981615868,26.369677117254717,18.71210251614528,65.83514625139976,0.8309627024572478,208.41938278362844,0
EXP-00031,1.3128231179339211,0.32723981463927776,6.243035126568875,2.3613074262813822,6.941469997362804,16.200766177100796,31.710208475125413,20.258514607671398,63.780975585504386,0.7351815496048852,266.3409418653256,0
EXP-00032,0.15779072515827872,0.12656336597968465,1.398385635192228,2.646170940311434,5.420470882723373,7.099779344975975,44.06405635694132,15.587324655972216,65.46994533253225,0.7338772646038861,259.06739517350553,0
EXP-00033,1.0427705055280223,0.9156401148211781,3.5517364687634476,2.270560749803027,7.633460029342061,22.491719271751617,20.125936594021667,35.59110480401457,79.23108131356187,0.8733766509717669,203.6992825988013,0
EXP-00034,3.4909573923210124,0.1858099234064713,5.134579273136342,1.4596599781597113,4.316873442755748,21.779686952243637,34.25210815035075,21.920281581851068,52.27023512203187,0.8094939389501123,272.74104051452076,0
EXP-00035,1.0829729475362766,0.008978659346426388,1.1041897846493045,0.5349484349507885,4.689615511138605,12.91991487122414,42.82682730964616,41.044034507780566,45.37490407592345,0.652036210246791,243.02563030382487,0
EXP-00036,1.910727921950813,0.8900765852910233,3.2735358737143248,2.089638938098354,7.345161776921023,15.042102924520984,21.910232931401165,16.795129983775645,81.15791799202215,0.7856286867434479,203.5564147630062,0
EXP-00037,0.11829778605517217,0.5981151312628885,4.505294700777263,2.4944879096258,5.673810628745974,17.04480446409398,37.010222699311676,8.174326874012849,76.8428522342952,0.7125241584323305,268.5660153242239,0
EXP-00038,4.167233876028553,0.6718486532021029,4.402467837318594,2.8885779820560433,4.881431267438117,28.336933434313277,36.64820171949317,17.27095591073093,80.18000300718833,0.8298388087494858,200.0380461312394,0
EXP-00039,0.8568592972010554,0.7331411521185218,7.140192077156833,0.4568348438668185,7.123915833565405,17.975362005749044,27.728885722042868,39.47857003262825,70.16738027905588,0.6385356217434252,222.00087646279113,0
EXP-00040,1.411236592362549,0.042661604947846654,6.280069984305861,0.3410218661761375,4.937739083824603,15.384755838260466,32.46117439950312,17.434551279755198,52.893855659467285,0.6610466795727687,251.6410077862574,1
EXP-00041,4.413627554506061,0.09185499813063258,0.9672772077308505,1.908712867612568,7.893816812661704,12.340452337167376,43.252961071708256,37.284511370519276,67.21589949400678,0.8626017313802515,214.55211669076118,0
EXP-00042,2.597974968355274,0.49983690504612577,6.665788488024278,2.4813165597806783,5.099714730703979,8.291735067388256,30.635338788562123,31.79956294373003,74.67348396985997,0.8248000916787488,245.01878554134717,0
EXP-00043,4.25103620719276,0.05026095136509634,4.398348556176599,0.22914217024950112,7.434165059425858,11.92076065437178,30.321774221795053,13.112868644351567,51.92409829432035,0.6640390150316801,265.1453485975261,0
EXP-00044,3.2346141180183787,0.5043215963913392,5.425306602679173,1.842095696286628,5.9183900353783105,15.572325241886352,33.234267071953795,10.227264140157416,73.34886555705445,0.6698321046351168,231.02972348204503,1
EXP-00045,3.7346776420731,0.7363386815669613,1.279810160604801,0.7991389947561424,7.741235433793151,13.683606511965714,18.86357120527846,6.849099843056028,73.2118332963421,0.8004821109163703,210.09358483645323,0
EXP-00046,0.5483284648089237,0.6574091487238534,3.775846045983866,2.9976293415637665,5.185044699379416,15.602887717797833,39.857422218034735,21.322326609692272,82.50975756580982,0.7909354312208003,257.2123315561462,1
EXP-00047,2.7516047247447952,0.6166476544061984,5.599326462280136,1.0841358229363136,7.700460150597346,20.399786320647262,19.384414942014534,31.867707008875097,71.74334868756964,0.8118869444758436,209.5248498787279,0
EXP-00048,2.588083957871715,0.04640571509782121,6.379621501284835,0.24587382702115934,5.210933774090399,18.02336463795185,44.42683203995793,14.641748368625288,51.1600833129384,0.686731811484362,248.33223134828788,0
EXP-00049,4.369562945795115,0.23665488174777005,6.446491189694443,2.3480564003239954,5.7926848697319,16.907614275613536,44.20666009018348,43.04179233176436,70.29214001998385,0.7514099158029913,257.24987116121696,0
EXP-00050,1.8701938891693723,0.897494693795536,1.7370510124102818,0.9021440393549447,6.530335330436229,19.69355106924478,40.099588652597646,2.6124952192149222,74.43530024718537,0.7042343652970762,236.9782612132204,0
EXP-00051,3.0311019293153443,0.12322050119446337,6.661805910831841,1.2573294080084112,6.218000505128449,16.3208456204915,42.176065878608505,35.775795795207586,58.17545293588912,0.6647012252948293,258.0396170398902,0
EXP-00052,0.3903330474929677,0.5332237079242497,4.547417892338049,0.39163031247742763,6.683344753864224,14.964317938308334,34.619845404314574,9.310662685978837,66.17815779413206,0.626812955323978,237.60451087504313,0
EXP-00053,1.9993958254425708,0.050048411735592935,5.34950250378219,0.9926318038092804,6.783950256448399,18.283863546681083,26.2539847261691,44.91350131212824,59.92788974996282,0.745118252173887,268.4987754806703,0
EXP-00054,1.6828780966652128,0.9392026110747267,6.812418487963027,0.39990727876902077,5.0712336721942295,7.592348467386906,34.30223402180577,6.228412583111493,69.0530447037221,0.7533087546703011,231.3810858543003,0
EXP-00055,0.8359786724452142,0.17156345787630933,3.243744130425453,0.7720632532990904,4.035016644693107,25.01467832137696,36.328337355273405,41.605244143860105,39.089142266941444,0.7463601580682175,246.54309351857566,0
EXP-00056,4.1000567087134705,0.410021903115835,7.357100149457782,1.736163607050524,6.893951268855316,9.050309026798569,21.82434102507952,19.264935295282786,75.86987659827562,0.8080837948641035,219.28760329294172,0
EXP-00057,1.9592862405965312,0.5467811411693869,7.050040174135863,0.8968926221449379,6.401071144721845,21.18734168212685,38.91840476859915,14.321336058794223,62.23768990111188,0.6845851380789522,215.89003024430167,1
EXP-00058,4.895864633614986,0.7186517009313407,6.461959502213485,2.002419642648749,6.253556658864319,15.239745276530572,26.202523211385422,3.754654018955465,82.43150990839263,0.8057831285101377,233.322228866766,0
EXP-00059,2.9909592957519906,0.9374523668647308,3.039531840608568,2.703390382808672,5.982844753397165,23.620541385203186,31.83878141349232,11.430877980545265,81.39859742799179,0.6734190053123094,206.61135720255837,0
EXP-00060,3.0647756437662714,0.7363632748455937,4.2256538915995066,1.7292348937149744,7.713684754827812,15.381086139055054,25.197324145164657,18.480159352054685,78.22341574295048,0.804067799564111,227.42510538851047,0
EXP-00061,3.226183245862828,0.3473683709434846,1.3849499446929538,0.08603868403782455,5.188040746320961,10.396668002254097,25.619473717144096,42.237474376424444,63.88459672925916,0.6696630858073953,254.4491828315084,1
EXP-00062,3.414606194682663,0.07533961065523043,6.074993047115289,2.8794057358476968,7.648067582980209,23.305410467636595,41.666334529648765,43.610260969807584,61.7002950738206,0.8875794925705086,268.78409014995617,0
EXP-00063,0.8388612939250066,0.7074051066996787,7.127477443663478,0.5934720847299847,4.671724328172737,16.335028479481892,38.79522798642836,5.4239204793105085,72.19982863146008,0.6612343217462323,227.0557588858687,0
EXP-00064,2.257535989222119,0.9725103193788475,1.2867553322607783,1.038458554688884,6.778022177493615,15.910914753415911,19.690563112526846,26.16457781068205,80.21359432226868,0.7302001122757471,218.4551492369564,0
EXP-00065,1.2738634129646644,0.017016047011542135,5.957977406962929,1.579536996342212,7.766050087566917,15.67664530571426,38.81989103964421,3.3994657593069837,56.678168654284555,0.8286951265023647,267.87769438328235,0
EXP-00066,2.07224166070951,0.7746795980362481,5.55336442473731,1.856435789419876,4.616849481016045,22.654595116334207,42.97448721629113,6.461904855494203,79.05790483192207,0.805758909453602,181.73566347647406,0
EXP-00067,0.5738500602655535,0.17614190795357443,0.2921710307914456,1.026242387968143,7.080555316423232,21.053621489557756,37.00581548348496,28.48360807702709,58.3533741376401,0.6898166527628998,234.758438576094,0
EXP-00068,4.842357450139225,0.459953666993709,7.3354129320133215,1.3214024460089013,5.092209748218963,16.64656866040906,36.69199283526197,24.653893332966746,69.45287064256547,0.7748350507602617,232.39618995801317,0
EXP-00069,1.1535197830438122,0.5226366751448915,3.8331859630088694,1.8804652131922253,4.236129139102868,8.165327651181272,25.130066544402712,40.71030062106828,67.6282705496536,0.8017122494531388,242.88980720639609,0
EXP-00070,3.3916492967952965,0.614426229990328,2.1534336292662486,1.371378519848824,5.724843411204844,12.91965246294443,36.87282362952477,40.85895363209169,75.50118337430986,0.7690382017093651,208.2867895154528,0
EXP-00071,1.5720583992474446,0.9895368240333908,0.2414923934231039,0.850097229138562,6.795895523506607,15.84393881530767,28.2345276490626,8.865571989072064,78.66116422404656,0.7411460483471219,239.78368161451576,0
EXP-00072,4.3829774281325715,0.6874021092637729,6.254755299897093,1.2322246305976357,5.1337864394890556,31.144188671038,42.91692945645421,29.255742940470817,68.8903971233166,0.7601390630695594,222.2319986002839,0
EXP-00073,3.3448522178584237,0.3923874191627684,2.7023419501478276,1.1542831384748693,7.801045149078078,17.717827138779334,37.020839285570844,36.671961992699316,61.73519525814805,0.7732610431232985,215.72013019098372,0
EXP-00074,0.7449174974606981,0.7150207931736536,4.107951530624853,0.8758642628313754,4.009074705014106,14.644985218131664,26.713259690154047,35.218739099971124,71.11669782715641,0.714465832105022,218.70833910447928,0
EXP-00075,4.240864172285309,0.4667312874182642,1.5579137512400525,1.8020790241472087,5.071123256496956,24.51840275277798,41.85824544341495,26.393323537859843,68.71256597631972,0.8382019907355267,213.26484339629826,0
EXP-00076,4.7302460386103995,0.41311998935359695,4.855983744077759,1.536779421117349,5.3664355064841605,14.535342241115583,38.900595283770556,24.027998437379527,73.35212164173124,0.7909087846007895,235.72221393725266,0
EXP-00077,4.529192262160041,0.3656532165495602,3.177882620346252,1.2345852286011525,5.4835362484994,15.029834472601472,23.428756656000274,26.5569475677938,69.87920780225821,0.7515826815068893,262.6877462365923,1
EXP-00078,2.8916238245104586,0.49340609463261353,6.452803111970536,2.128283790902734,5.1987262709638475,16.18636472850389,23.79882472889543,19.76551009615506,76.60769818514743,0.7990490347704919,234.4241402879096,0
EXP-00079,0.8127537734285418,0.28118215894844734,5.330647505993048,2.437666571516558,4.085473959502588,8.350029458951983,18.350207263939254,26.29988353374612,61.83029513248422,0.8342795411839459,246.68080512302978,0
EXP-00080,1.0430711253448288,0.2421003422492174,5.7738319592869844,1.946538714288092,4.839818702782127,22.29781775509243,38.78966178712231,40.34056176292229,66.29935427103725,0.7705307115814363,256.26059013277046,1
EXP-00081,4.646737855248169,0.1484666557351486,2.0092113358638475,1.0235569469101349,5.046562125230979,18.02715441726148,20.321044863993308,16.963128279225344,61.4633905647058,0.7131488632336118,261.3950531252363,0
EXP-00082,2.8063997895695927,0.4402246210823778,0.5108130507877409,2.8099535699527065,6.689958485744571,13.580138408532614,25.43581703063928,20.949893783595453,78.07977434372822,0.7928804404069794,226.94773167296833,0
EXP-00083,0.984707242399667,0.2932613123124622,7.039674571351426,0.31264211119483476,5.509252282424167,9.62954594141562,37.882030946261715,20.836535450406043,62.071323983282326,0.6158994205098163,229.29784420211263,0
EXP-00084,4.431878781562703,0.8369415194641386,7.485201747780267,2.416620259184524,6.889525838047681,16.564145704759497,26.25396338399474,39.260484960633626,85.5726520296516,0.8396069762762945,244.72971888447,0
EXP-00085,3.243701355590156,0.8478941543576992,5.148017479158661,1.2638299188675388,5.76994957769875,26.62547799751415,25.717840731083957,12.523540366322022,77.54434167413397,0.6818276477530405,229.7538228624932,0
EXP-00086,2.891501944921659,0.343876671539892,7.374083219200343,1.1901954526870968,5.362861087758963,11.76865179852658,19.789795628101707,20.895059372162628,68.06038445819662,0.6912247380441556,242.6705027535733,1
EXP-00087,1.9438103970366087,0.6191420848214886,5.65035593419859,2.5295685176770055,4.635905964112393,9.947671334333295,19.3598579438704,34.305187134400676,76.66978013040145,0.8552016342545367,209.27696936111928,0
EXP-00088,2.1136808825699362,0.9022908318255086,4.846576400535159,1.9658918982437947,4.913367960232326,17.99505627381047,33.43870070013225,18.867535295182556,76.37205559193721,0.7688347875719427,188.82407598907113,0
EXP-00089,1.27349714214104,0.3591619271034172,3.3524036814344624,2.9216208174210547,7.605984307689694,8.032661639323894,21.74073731312169,38.786664580778236,72.42427556131112,0.8456589593019208,239.15762168138417,0
EXP-00090,0.28648070478707155,0.5547157293621667,2.8448863621657443,2.634065787093778,5.820591943981732,6.257246229161925,44.02228573730059,25.12499542045479,77.3608902950297,0.7325573235399847,225.1940227692309,0
EXP-00091,4.393472159735428,0.44355861879559766,3.917340677652536,0.3488081886642822,5.254089882266323,12.736248072002956,18.699386248344133,6.253688611907127,65.50630128830022,0.6495962769809364,225.8990601627227,0
EXP-00092,2.391878062389071,0.6502652279363025,1.7795046580642344,1.5094637920085605,4.873370625676494,11.545912304447826,26.528174252876614,17.770366377422015,80.69852996426596,0.6987565231197619,238.81863829890526,1
EXP-00093,2.783412476147303,0.959770873371866,3.4214250343328887,2.3028266737235987,7.506448105342207,13.62164936675539,22.965159553292168,8.294561243289497,78.69544020863967,0.8117147126916087,188.16836033094398,0
EXP-00094,1.6786002179231032,0.13862368738110242,4.061132171858959,0.2476731774527724,6.816774059184382,12.20658833541477,42.27742310755944,20.892444503380784,54.6903562492316,0.6136472669220815,270.6439931147103,0
EXP-00095,3.781492107289147,0.9653853294457347,0.24969808201487353,1.6274357710797076,6.777911378365422,17.383901970985733,38.27017143671837,17.661835508275885,84.97026584768393,0.8086859923441126,167.90462571129086,0
EXP-00096,0.2234646669286258,0.6657335159384915,3.1487844130169664,2.978392135678561,7.2184337691313445,13.93344512810028,21.008772825132127,16.59311008999221,81.38490986006849,0.7675482402903441,270.38892413369837,1
EXP-00097,1.9237078355694996,0.7958705116186644,2.2756476384941156,0.7170117979112682,4.965220453811396,11.979116676331746,19.50160204556714,37.66313767429958,77.57640774235934,0.6659269223559966,192.18824265423873,1
EXP-00098,0.248716442482147,0.6351218107410487,5.073305581404444,0.350377755906799,6.92411064416109,12.676179670897927,20.24333292498725,40.58485223093532,63.09756490045814,0.6419500927066107,251.96185553997293,0
EXP-00099,0.7021713008045458,0.8703169958611331,6.4942378536019225,0.8682648491519883,4.285712262111129,19.599042874136174,37.968514503382096,34.49595978853736,68.56474733074441,0.7329666088696404,211.62832769559915,0
EXP-00100,4.839026353447101,0.32623873643620194,4.915530535744392,1.0330127451228384,6.659607124381594,22.34008903356631,38.17642408141838,34.94376952835478,65.64453910368839,0.7746469346386747,247.9705659785724,0
EXP-00101,3.323027577188721,0.7080476507056547,5.311565571857112,0.8573239262348652,5.288886003448637,21.861126053823092,35.08377858831702,40.390348249580704,70.51958542399433,0.7496613825867395,237.18221623432217,0
EXP-00102,2.1982792073084587,0.2641130316191659,4.9112148044588135,1.2962651439965762,6.647357139629056,20.125014734086896,31.20610180947341,41.456742413318445,68.07422198241908,0.6406037307502803,266.336267592364,0
EXP-00103,2.666326528761354,0.5086572352765745,2.049935074902157,2.500227032099713,4.9064789710146774,4.071280468969144,30.501448288731968,9.498572804821421,76.53460625689848,0.8075647004863162,207.1285071139881,1
EXP-00104,4.376765121967394,0.6814904623377965,3.0103684510876443,1.5521482824599335,5.4140144541595205,10.20069821108912,34.0797492595065,40.58874758865459,78.72065369837227,0.7344266466123455,231.80945074731224,1
EXP-00105,1.7866322682805287,0.20112429198910753,6.753594424175182,1.7677701094675284,6.680944053228481,13.429548853610955,20.92959962469964,8.925924147376925,66.84054671581734,0.7808001267785684,284.1640694196948,0
EXP-00106,2.992425813219602,0.06115941603261976,7.568192255216223,0.3271079431628897,7.757999932614243,16.538549482119176,39.451950294984684,13.690949943259811,49.333896814769695,0.7465127248947965,237.7701261068319,0
EXP-00107,3.4500534293637646,0.7909481120131087,1.4496123128492089,0.19441441663726922,5.362819888748435,7.976157417567847,38.99403141688539,36.00750173021884,74.39642919157994,0.6926984618984139,182.82104791981743,0
EXP-00108,1.8415275074152093,0.8089462933341484,0.08460676722982452,2.852990179306819,4.676530132685436,26.907499029900414,36.381713146900296,8.151036731364188,75.52684446051006,0.8819568222632056,191.7851361143976,0
EXP-00109,2.643582583830352,0.6656648601248013,7.691685427299655,1.0412866547809103,4.4984063631733555,17.200675563267392,24.36050972057857,43.474009233585896,71.13120994838833,0.7444761882587034,229.7247265991357,1
EXP-00110,3.849712178064761,0.3214316159104904,6.876868954204823,2.8419947379906487,6.685406481632742,11.884009891142949,23.796875344967436,42.06317017589768,73.87833675023681,0.830573658769007,267.76750611885103,0
EXP-00111,4.5549786385536954,0.6581730055657138,4.860751197969885,1.006883097492458,7.577313831097789,16.26694421022895,44.46593312280811,2.0037014420153643,73.51554838925057,0.8223446054648815,216.56540414796956,1
EXP-00112,0.840205162576396,0.08388038458990188,6.53534124397049,1.9187285475107716,4.06786422606285,13.266111953854805,43.612029655985395,29.363546121914727,52.29668709464242,0.8094720241068306,238.96686420947498,1
EXP-00113,4.6737550223064,0.6625096286358234,4.754080115850745,1.984583427633146,5.379639235865424,11.245215467552784,38.19748919342838,41.79569068536317,75.77793570320044,0.8424828701643576,229.0294987538355,1
EXP-00114,0.12537644249561752,0.5761985501270213,7.238498097265678,0.2699729769367458,4.675767074749458,18.65878577214206,39.20182683524569,25.238031128281364,63.790678344662446,0.6926070970272025,191.08731152368694,1
EXP-00115,3.789589767628995,0.6172043236820915,1.9467642127274134,0.21281336861585254,7.818513211073689,12.710916880417514,30.368826331113027,25.104990978295294,67.16140682277383,0.790207687043446,252.8239922900329,0
EXP-00116,4.071581468554501,0.44698426644862943,3.5530514699154043,1.3251706931543468,4.529156344266157,8.665493335634972,41.68046644153786,27.23187629907277,65.83037299889774,0.8123315943462494,210.66365450846726,0
EXP-00117,0.7701438525586496,0.22515831898878502,5.364622016663136,0.3818491804201293,4.274422307305649,11.823034191025027,36.642716169237566,25.785532485303435,52.741426948554015,0.6909809214221768,249.60190003854805,0
EXP-00118,2.1526278894746076,0.7258771906639205,1.7250461336171563,0.8874883856849671,7.072117365878784,14.560316281346719,29.8198248769041,27.012256753756777,70.23886056028788,0.6997669875398422,227.92329576480168,0
EXP-00119,4.094755762175724,0.46413030734043637,5.718547009858696,0.5875659842128695,7.995869825599588,9.897662692178507,36.398544406666275,31.261004155354396,70.62124530890534,0.7849320198301437,215.01410643219714,0
EXP-00120,0.16992882945459198,0.7453799296902562,2.098991148346723,0.9388231950546748,7.095214172749593,25.248798682602544,20.150395750424394,43.11714375658891,61.704949517335464,0.5895356071224835,231.39968332548176,0
EXP-00121,3.179463544544825,0.36418009232381676,5.680174694836665,1.3678100211997273,4.45842427909229,9.861604427197172,28.65354317093676,5.540925616321608,71.53961019673962,0.8043796869959386,262.31925666660345,1
EXP-00122,3.9858159246803675,0.08778926014115629,6.433728490400738,0.9339955153318023,5.631474498305469,30.79621964589651,40.782382343646084,12.067631537613197,48.50792900098719,0.7487285750361128,278.1108515225053,0
EXP-00123,2.613717555828822,0.5424575954988368,3.393417414043351,1.0063223493946574,6.080104638588134,21.80973999282645,30.955323215955293,2.2469552016682925,70.78209170470934,0.6594239479911561,265.89164032785857,0
EXP-00124,3.6566621607003276,0.6227613593743992,7.920890758427453,1.457908012558931,7.594945177022076,10.46540139754509,33.01957383669652,4.873935261711653,72.4716196752408,0.7952756138218293,255.54205507444104,0
EXP-00125,1.2094750652160062,0.9217771096681203,5.050943846372591,2.048186411615034,7.013351304788431,16.06842285908303,33.138353447218336,10.671878116266862,80.7864767920815,0.7711298769801641,217.00579705532016,0
EXP-00126,1.072753625164097,0.887754744536047,6.05266109549101,0.12600107354874468,4.240092286997021,24.47649572410902,43.46152717348136,40.789073276369095,68.74643747638545,0.7133116836420986,191.92085017555561,0
EXP-00127,1.8793220576967231,0.05714915343670257,0.16476077515925436,2.992527472928423,5.812158137239657,14.134627598371168,23.422924430276375,15.553243055573388,72.09385690176055,0.7888567815771286,270.52017373457994,0
EXP-00128,0.979089535079018,0.771840387270744,0.9024930094434893,1.292416774840492,7.114574346278022,9.468810816822845,36.39926792907332,27.850587478600325,74.44726570094889,0.7941476189983907,240.98515704160036,1
EXP-00129,1.7957010516511447,0.2613628002271684,5.691894136350668,2.76908746147061,6.172642079798334,15.959417238582734,30.12736839889599,15.45380462178379,70.73157460041517,0.735436748556561,278.5461877062525,0
EXP-00130,4.745807900912992,0.6971983785264789,7.544923760603945,0.021728449757176027,6.667064492492827,33.83353130231808,24.35698751465742,44.47619398716538,69.47713022991768,0.6887438386837623,257.3785766201877,0
EXP-00131,2.909330316294493,0.3794819683413496,5.025831185843625,0.17245959227063778,7.8696293895884315,8.410809675796045,19.308001711992816,10.28098354567641,63.534161480541854,0.7545064813790963,256.16818214941287,0
EXP-00132,1.7663335303621155,0.32207835521267947,7.3027496291016405,0.2974251541954638,7.914582561619667,19.059748649127446,34.479521651302264,18.978769614772894,54.61481829871605,0.7344159678757989,205.65901663715576,0
EXP-00133,1.430470637063048,0.48828372880348136,0.4734033262021127,2.738219563735057,7.347564815691867,15.330055007968108,22.957565150349893,17.90149365889009,74.04961408977994,0.8141828406987165,270.4603069529645,0
EXP-00134,4.764993504466859,0.5305311582810596,7.133196948835454,1.2360667196822073,6.287701438131524,14.569286098495647,33.7269844629712,11.187740817943903,75.57726880880197,0.696855875567748,257.8120957114975,0
EXP-00135,2.277943227270855,0.6944832437782212,7.018515827868987,2.539156721298067,5.230321772582466,13.069650127713738,29.608065152564222,5.177291011073674,80.6441584170105,0.7779481939755998,233.8710830535249,0
EXP-00136,4.903934279314888,0.6378834487426083,5.030943093877158,2.0838853059101807,4.638755836344992,13.445198011575181,28.95016174318053,18.810524997271596,80.78840840234191,0.862081052108125,190.3594781955536,0
